id,title,parent,parentLabel,cluster,clusterLabel,clusterDefault,kwEvidence,source,track,hidden
cite_codenerf_disentangled_neural_radiance_fi,CodeNeRF: Disentangled Neural Radiance Fields for Object Categories,1,Deep Learning & Generative Models,32,Radiance & Nerf & Pixelnerf,ai,AIFND,cluster,ai,HIDE
cite_pixelsplat_3d_gaussian_splats_from_image,PixelSplat: 3D Gaussian Splats from Image Pairs for Scalable Generalizable 3D Reconstructi,1,Deep Learning & Generative Models,32,Radiance & Nerf & Pixelnerf,ai,-,cluster,ai,HIDE
cite_infonerf_ray_entropy_minimization_for_fe,InfoNeRF: Ray Entropy Minimization for Few-Shot Neural Volume Rendering,1,Deep Learning & Generative Models,32,Radiance & Nerf & Pixelnerf,ai,-,cluster,ai,HIDE
cite_langsplat_3d_language_gaussian_splatting,LangSplat: 3D Language Gaussian Splatting,1,Deep Learning & Generative Models,32,Radiance & Nerf & Pixelnerf,ai,-,cluster,ai,HIDE
cite_sparseneus_fast_generalizable_neural_sur,SparseNeuS: Fast Generalizable Neural Surface Reconstruction from Sparse Views,7,CT Reconstruction Foundations,59,Cbct & Sparseview & Nerp,ct,-,cluster,ct,
cite_reconstructing_personalized_semantic_fac,Reconstructing Personalized Semantic Facial NeRF Models from Monocular Video,1,Deep Learning & Generative Models,32,Radiance & Nerf & Pixelnerf,ai,AIFND,cluster,ai,HIDE
cite_singlestage_diffusion_nerf_a_unified_app,Single-Stage Diffusion NeRF: A Unified Approach to 3D Generation and Reconstruction,1,Deep Learning & Generative Models,53,Diffusion & Denoising & Probabilistic,split,AIFND,embed(0.40),both,
cite_mvsplat_efficient_3d_gaussian_splatting_,MVSplat: Efficient 3D Gaussian Splatting from Sparse Multi-view Images,1,Deep Learning & Generative Models,32,Radiance & Nerf & Pixelnerf,ai,-,cluster,ai,HIDE
cite_uncertainty_guided_policy_for_active_rob,Uncertainty Guided Policy for Active Robotic 3D Reconstruction Using Neural Radiance Field,1,Deep Learning & Generative Models,32,Radiance & Nerf & Pixelnerf,ai,AIFND,cluster,ai,HIDE
cite_keypointnerf_generalizing_imagebased_vol,KeypointNeRF: Generalizing Image-Based Volumetric Avatars Using Relative Spatial Encoding ,1,Deep Learning & Generative Models,32,Radiance & Nerf & Pixelnerf,ai,-,cluster,ai,HIDE
cite_gaussian_activated_neural_radiance_field,Gaussian Activated Neural Radiance Fields for High Fidelity Reconstruction and Pose Estima,1,Deep Learning & Generative Models,32,Radiance & Nerf & Pixelnerf,ai,AIFND,cluster,ai,HIDE
cite_diagnostic_performance_of_an_advanced_mo,Diagnostic Performance of an Advanced Modeled Iterative Reconstruction Algorithm for Low-C,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
cite_iterative_reconstruction_algorithm_for_c,Iterative Reconstruction Algorithm for CT: Can Radiation Dose Be Decreased While Low-Contr,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
cite_quantum_noise_properties_of_ct_images_wi,Quantum noise properties of CT images with anatomical textured backgrounds across reconstr,8,Iterative & Sparse-View CT Reconstruction,27,Noise & Algorithms & Diffusion,ct,CT,kw:CT,ct,
cite_effect_of_reduced_radiation_exposure_and,Effect of Reduced Radiation Exposure and Iterative Reconstruction on Detection of Low-Cont,8,Iterative & Sparse-View CT Reconstruction,24,Iterative & Abdominal & Adaptive,ct,-,cluster,ct,
cite_observer_performance_in_the_detection_an,Observer Performance in the Detection and Classification of Malignant Hepatic Nodules and ,8,Iterative & Sparse-View CT Reconstruction,24,Iterative & Abdominal & Adaptive,ct,CT,kw:CT,ct,
cite_a_cascaded_convolutional_neural_network_,A Cascaded Convolutional Neural Network for X-ray Low-dose CT Image Denoising,4,Clinical CT Denoising & DL Reconstruction,28,Denoising & Lowdose & Noise,both,CT,kw:CT,both,
cite_low_contrast_detectability_and_spatial_r,Low contrast detectability and spatial resolution with model-based Iterative reconstructio,8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,-,cluster,ct,
cite_diagnostic_accuracy_of_ct_enterography_f,Diagnostic Accuracy of CT Enterography for Active Inflammatory Terminal Ileal Crohn Diseas,8,Iterative & Sparse-View CT Reconstruction,24,Iterative & Abdominal & Adaptive,ct,CT,kw:CT,ct,
cite_hybrid_iterative_reconstruction_techniqu,Hybrid Iterative Reconstruction Technique for Abdominal CT Protocols in Obese Patients: As,8,Iterative & Sparse-View CT Reconstruction,24,Iterative & Abdominal & Adaptive,ct,CT,kw:CT,ct,
cite_noise_reduction_in_abdominal_computed_to,Noise Reduction in Abdominal Computed Tomography Applying Iterative Reconstruction (ADMIRE,8,Iterative & Sparse-View CT Reconstruction,24,Iterative & Abdominal & Adaptive,ct,CT,kw:CT,ct,
cite_pilot_study_of_detection_radiologist_con,"Pilot Study of Detection, Radiologist Confidence and Image Quality With Sinogram-Affirmed ",8,Iterative & Sparse-View CT Reconstruction,25,Iterative & Technique & Radiation,ct,CT,kw:CT,ct,
cite_full_and_hybrid_iterative_reconstruction,Full and hybrid iterative reconstruction to reduce artifacts in abdominal CT for patients ,8,Iterative & Sparse-View CT Reconstruction,24,Iterative & Abdominal & Adaptive,ct,CT,kw:CT,ct,
cite_the_detection_of_focal_liver_lesions_usi,The Detection of Focal Liver Lesions Using Abdominal CT: A Comparison of Image Quality Bet,8,Iterative & Sparse-View CT Reconstruction,24,Iterative & Abdominal & Adaptive,ct,CT,kw:CT,ct,
cite_noise_and_resolution_in_images_reconstru,Noise and resolution in images reconstructed with FBP and OSC algorithms for CT,8,Iterative & Sparse-View CT Reconstruction,27,Noise & Algorithms & Diffusion,ct,CT,kw:CT,ct,
cite_taskbased_detectability_in_ct_image_reco,Task‐based detectability in CT image reconstruction by filtered backprojection and penaliz,8,Iterative & Sparse-View CT Reconstruction,63,Sparseview & Framing & Unet,ct,CT,kw:CT,ct,
cite_iterative_reconstruction_of_a_region_of_,Iterative reconstruction of a region of interest for transmission tomography,8,Iterative & Sparse-View CT Reconstruction,68,Iterative & Xray & Lowdose,ct,CT,kw:CT,ct,
cite_noiseresolution_tradeoffs_in_xray_ct_ima,Noise‐resolution tradeoffs in x‐ray CT imaging: A comparison of penalized alternating mini,8,Iterative & Sparse-View CT Reconstruction,68,Iterative & Xray & Lowdose,ct,CT,kw:CT,ct,
cite_iterative_reconstruction_for_differentia,Iterative reconstruction for differential phase contrast imaging using spherically symmetr,7,CT Reconstruction Foundations,60,Algorithm & Algebraic & Practical,ct,-,cluster,ct,
cite_exact_interior_reconstruction_from_trunc,Exact Interior Reconstruction from Truncated Limited‐Angle Projection Data,7,CT Reconstruction Foundations,61,Fewview & Ment & Maximum,ct,CT,kw:CT,ct,
cite_a_sinogram_denoising_algorithm_for_lowdo,A sinogram denoising algorithm for low-dose computed tomography,4,Clinical CT Denoising & DL Reconstruction,28,Denoising & Lowdose & Noise,both,CT,kw:CT,ct,
cite_3d_algebraic_iterative_reconstruction_fo,3D Algebraic Iterative Reconstruction for Cone-Beam X-Ray Differential Phase-Contrast Comp,8,Iterative & Sparse-View CT Reconstruction,68,Iterative & Xray & Lowdose,ct,CT,kw:CT,ct,
cite_penalizedlikelihood_reconstruction_for_m,Penalized-likelihood reconstruction for metal artifact reduction in cone-beam CT,6,Metal Artifacts & Specialized Tomography,1,Metal & Artifact & Reduction,ct,CT,kw:CT,ct,
cite_cvanet_cascaded_visual_attention_network,CVANet: Cascaded visual attention network for single image super-resolution,2,Image Super-Resolution,44,Superresolution & Attention & Single,ai,-,cluster,ai,HIDE
cite_a_dynamic_residual_selfattention_network,A Dynamic Residual Self-Attention Network for Lightweight Single Image Super-Resolution,2,Image Super-Resolution,44,Superresolution & Attention & Single,ai,-,cluster,ai,HIDE
cite_intrainter_view_interaction_network_for_,Intra-Inter View Interaction Network for Light Field Image Super-Resolution,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_feature_distillation_interaction_weighti,Feature Distillation Interaction Weighting Network for Lightweight Image Super-resolution,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_colanet_collaborative_attention_network_,COLA-Net: Collaborative Attention Network for Image Restoration,1,Deep Learning & Generative Models,17,Transformer & Denoising & Uformer,ai,-,cluster,ai,HIDE
cite_fluid_micelle_network_for_image_superres,Fluid Micelle Network for Image Super-Resolution Reconstruction,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_crossmodality_highfrequency_transformer_,Cross-Modality High-Frequency Transformer for MR Image Super-Resolution,2,Image Super-Resolution,34,Superresolution & Transformer & Remote,ai,AIFND,cluster,ai,HIDE
cite_learningbased_quality_assessment_for_ima,Learning-Based Quality Assessment for Image Super-Resolution,9,Image Quality Assessment,0,Assessment & Similarity & Structural,ai,-,cluster,ai,HIDE
cite_single_image_superresolution_via_multisc,Single Image Super-Resolution via Multi-Scale Information Polymerization Network,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_ddistillsr_reparameterized_dynamic_disti,DDistill-SR: Reparameterized Dynamic Distillation Network for Lightweight Image Super-Reso,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_deep_recurrent_residual_channel_attentio,Deep recurrent residual channel attention network for single image super-resolution,2,Image Super-Resolution,44,Superresolution & Attention & Single,ai,-,cluster,ai,HIDE
cite_nonlinear_perceptual_multiscale_network_,Non-linear perceptual multi-scale network for single image super-resolution,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_resolution_enhancement_processing_on_low,Resolution enhancement processing on low quality images using swin transformer based on in,2,Image Super-Resolution,34,Superresolution & Transformer & Remote,ai,AIFND,cluster,ai,HIDE
cite_flexible_style_image_superresolution_usi,Flexible Style Image Super-Resolution Using Conditional Objective,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_realworld_image_superresolution_by_exclu,Real-World Image Super-Resolution by Exclusionary Dual-Learning,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_ristra_recursive_image_superresolution_t,RISTRA: Recursive Image Super-Resolution Transformer With Relativistic Assessment,2,Image Super-Resolution,34,Superresolution & Transformer & Remote,ai,AIFND,cluster,ai,HIDE
cite_learning_cascaded_convolutional_networks,Learning cascaded convolutional networks for blind single image super-resolution,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_deep_localtoglobal_feature_learning_for_,Deep local-to-global feature learning for medical image super-resolution,2,Image Super-Resolution,35,Superresolution & Medical & Musculoskeletal,med,-,cluster,med,
cite_lightweight_feature_deredundancy_and_sel,Lightweight Feature De-redundancy and Self-calibration Network for Efficient Image Super-r,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_a_treeguided_cnn_for_image_superresoluti,A Tree-Guided CNN for Image Super-Resolution,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_full_waveform_inversionbased_ultrasound_,Full Waveform Inversion-Based Ultrasound Computed Tomography Acceleration Using Two-Dimens,7,CT Reconstruction Foundations,54,Inverse & Problems & Ultrasound,med,CT+MED,kw:CT,both,
cite_srunet_stacked_reversed_ushape_network_f,SRUNet: Stacked Reversed U-Shape Network for Lightweight Single Image Super-Resolution,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_multiscale_feature_aggregation_network_f,Multi-scale feature aggregation network for Image super-resolution,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_a_dual_cnn_for_image_superresolution,A Dual CNN for Image Super-Resolution,2,Image Super-Resolution,26,Superresolution & Sparse & Representation,ai,-,cluster,ai,HIDE
cite_lung_segmentation_on_highresolution_comp,Lung Segmentation on High-Resolution Computerized Tomography Images Using Deep Learning: A,4,Clinical CT Denoising & DL Reconstruction,33,Chest & Noise & Lung,ct,CT,kw:CT,both,
cite_comparison_of_convolutional_neural_netwo,Comparison of Convolutional Neural Network for Classifying Lung Diseases from Chest CT Ima,1,Deep Learning & Generative Models,39,Radiologists & Classification & Covid19,ai,CT,kw:CT,both,
cite_ct_kernel_conversions_using_convolutiona,CT kernel conversions using convolutional neural net for super-resolution with simplified ,2,Image Super-Resolution,42,Superresolution & Application & Chest,med,CT,kw:CT,both,
cite_deep_learningbased_ct_reconstruction_ker,Deep Learning-Based CT Reconstruction Kernel Conversion in the Quantification of Interstit,4,Clinical CT Denoising & DL Reconstruction,33,Chest & Noise & Lung,ct,CT,kw:CT,both,
cite_deep_convolutional_neural_networks_for_l,Deep Convolutional Neural Networks for Lung Segmentation for Diffuse Interstitial Lung Dis,1,Deep Learning & Generative Models,39,Radiologists & Classification & Covid19,ai,CT,kw:CT,both,
cite_different_deep_learning_based_classifica,Different Deep Learning Based Classification Models for COVID-19 CT-Scans and Lesion Segme,1,Deep Learning & Generative Models,39,Radiologists & Classification & Covid19,ai,CT,kw:CT,both,
cite_interactformer_interactive_transformer_a,Interactformer: Interactive Transformer and CNN for Hyperspectral Image Super-Resolution,2,Image Super-Resolution,10,Hyperspectral & Superresolution & Sparse,ai,GENCV+AIFND,kw:GENCV,ai,HIDE
cite_hyperspectral_image_superresolution_via__2,Hyperspectral Image Super-Resolution via Deep Progressive Zero-Centric Residual Learning,2,Image Super-Resolution,10,Hyperspectral & Superresolution & Sparse,ai,GENCV,kw:GENCV,ai,HIDE
cite_deep_recursive_network_for_hyperspectral,Deep Recursive Network for Hyperspectral Image Super-Resolution,2,Image Super-Resolution,10,Hyperspectral & Superresolution & Sparse,ai,GENCV,kw:GENCV,ai,HIDE
cite_unsupervised_and_unregistered_hyperspect,Unsupervised and Unregistered Hyperspectral Image Super-Resolution With Mutual Dirichlet-N,2,Image Super-Resolution,10,Hyperspectral & Superresolution & Sparse,ai,GENCV,kw:GENCV,ai,HIDE
cite_a_latent_encoder_coupled_generative_adve,A Latent Encoder Coupled Generative Adversarial Network (LE-GAN) for Efficient Hyperspectr,2,Image Super-Resolution,49,Superresolution & Generative & Adversarial,ai,GENCV+AIFND,kw:GENCV,ai,HIDE
cite_hyperspectral_image_superresolution_with,Hyperspectral Image Super-Resolution With ConvLSTM Skip-Connections,2,Image Super-Resolution,10,Hyperspectral & Superresolution & Sparse,ai,GENCV,kw:GENCV,ai,HIDE
cite_a_review_of_hyperspectral_image_superres,A Review of Hyperspectral Image Super-Resolution Based on Deep Learning,2,Image Super-Resolution,10,Hyperspectral & Superresolution & Sparse,ai,GENCV,kw:GENCV,ai,HIDE
